	Steps	Time [s]	[A] Acceleration Y on Body-1 - 1 Node - Tip [m/s²]	[B] Acceleration Y on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[C] Position Y on Body-1 - 1 Node-Tip [m]	[D] Kinetic Energy on Body-1-Flare-1 - 2 Bodies [J]	[E] Position Z on Body-1 - 1 Node-Tip [m]	[F] Position Y on Body-1 - 1 Node-Tail [m]	[G] Acceleration Z on Body-1 - 1 Node - Tip [m/s²]	[H] Acceleration Z on Body-1 - 1 Node - Tip [Filtered] [m/s²]	[I] Position Z on Body-1 - 1 Node-Tail [m]	
486	1	0.21147	-13.816	-11.151	-1.6068	458.62	-7.6281e-002	0.67327	8.4343	52.	-3.3241e-002	
487	1	0.21193	-13.395	-12.086	-1.6055	457.06	-7.6556e-002	0.67454	14.434	48.572	-3.1788e-002	
488	1	0.2124	-16.355	-12.939	-1.6042		-7.6829e-002	0.67581	65.684	44.298	-3.0337e-002	
489	1	0.2124				455.41						
490	1	0.21286	-12.454	-13.496	-1.6029	453.78	-7.7092e-002	0.67707	17.758	40.422	-2.889e-002	
491	1	0.21332	-14.36	-13.788	-1.6016	452.21	-7.7351e-002	0.67833	51.086	36.902	-2.7446e-002	
492	1	0.21379	-12.248	-13.941	-1.6003		-7.7602e-002	0.67959	35.269	33.44	-2.6005e-002	
493	1	0.21379				450.64						
494	1	0.21425	-14.047	-14.039	-1.599	449.07	-7.7846e-002	0.68084	29.687	29.964	-2.4566e-002	
495	1	0.21471	-14.205	-14.08	-1.5977	447.45	-7.8083e-002	0.68208	19.748	26.772	-2.3129e-002	
496	1	0.21517	-14.501	-14.008	-1.5964	445.84	-7.8314e-002	0.68333	33.84	24.174	-2.1693e-002	
497	1	0.21563	-14.229	-13.784	-1.5951	444.24	-7.854e-002	0.68456	21.1	22.443	-2.0259e-002	
498	1	0.2161	-14.18	-13.429	-1.5938	442.68	-7.8761e-002	0.6858	10.032	21.97	-1.8828e-002	
499	1	0.21656	-12.91	-13.039	-1.5926	441.18	-7.8978e-002	0.68702	27.237	22.951	-1.7399e-002	
500	1	0.21702	-12.07	-12.767	-1.5913	439.73	-7.919e-002	0.68825	29.671	25.125	-1.5973e-002	
501	1	0.21748	-11.994	-12.755	-1.59	438.33	-7.9396e-002	0.68946	23.187	28.13	-1.4551e-002	
502	1	0.21793	-12.054	-13.067	-1.5888	436.95	-7.9596e-002	0.69068	29.033	31.704	-1.3131e-002	
503	1	0.21839				435.35						
504	1	0.21839	-14.416	-13.659	-1.5875		-7.9788e-002	0.69189	48.291	35.533	-1.1713e-002	
505	1	0.21885	-12.566	-14.401	-1.5863	433.88	-7.9972e-002	0.69309	11.917	39.23	-1.0299e-002	
506	1	0.21931	-16.289	-15.099	-1.585	432.26	-8.015e-002	0.6943	60.323	42.107	-8.885e-003	
507	1	0.21977	-18.662	-15.547	-1.5838	430.53	-8.0319e-002	0.6955	62.832	43.243	-7.4755e-003	
508	1	0.22023	-15.205	-15.664	-1.5825	428.94	-8.0478e-002	0.6967	32.041	42.525	-6.0697e-003	
509	1	0.22069	-15.144	-15.564	-1.5813	427.25	-8.0629e-002	0.69789	35.4	40.994	-4.6687e-003	
510	1	0.22115	-15.274	-15.45	-1.58	425.73	-8.0772e-002	0.69907	41.739	39.821	-3.2731e-003	
511	1	0.22161	-14.575	-15.496	-1.5788	424.1	-8.0905e-002	0.70025	29.457	39.594	-1.8822e-003	
512	1	0.22207	-14.815	-15.799	-1.5776	422.51	-8.103e-002	0.70143	44.976	40.331	-4.9487e-004	
513	1	0.22252	-15.736	-16.343	-1.5764	420.98	-8.1144e-002	0.7026	48.655	41.719	8.8829e-004	
514	1	0.22298	-18.043	-17.001	-1.5751	419.35	-8.1249e-002	0.70377	30.124	43.478	2.2681e-003	
515	1	0.22344	-17.77	-17.604	-1.5739	417.65	-8.1347e-002	0.70493	54.838	45.392	3.6467e-003	
516	1	0.2239	-18.273	-18.021	-1.5727	416.18	-8.1436e-002	0.7061	48.727	47.159	5.0226e-003	
517	1	0.22436				414.48						
518	1	0.22436	-18.35	-18.179	-1.5715		-8.1516e-002	0.70726	47.264	48.63	6.3943e-003	
519	1	0.22482	-18.916	-18.051	-1.5703	412.74	-8.1587e-002	0.70841	44.927	49.889	7.761e-003	
520	1	0.22527	-18.046	-17.671	-1.5691	411.06	-8.1648e-002	0.70956	52.804	50.914	9.1222e-003	
521	1	0.22573	-16.962	-17.147	-1.5679	409.48	-8.1698e-002	0.7107	54.564	51.456	1.0477e-002	
522	1	0.22619	-16.113	-16.635	-1.5667	407.98	-8.1737e-002	0.71184	50.764	51.286	1.1825e-002	
523	1	0.22665	-15.37	-16.272	-1.5655	406.53	-8.1766e-002	0.71298	50.087	50.361	1.3168e-002	
524	1	0.2271	-15.244	-16.115	-1.5643	405.12	-8.1784e-002	0.71411	48.659	48.742	1.4506e-002	
525	1	0.22756	-15.547	-16.106	-1.5631	403.71	-8.1792e-002	0.71524	49.778	46.508	1.584e-002	
526	1	0.22802	-16.79	-16.075	-1.562	402.29	-8.179e-002	0.71637	44.747	43.861	1.7169e-002	
527	1	0.22847	-17.339	-15.822	-1.5608	400.69	-8.1779e-002	0.71749	40.521	41.218	1.8497e-002	
528	1	0.22893	-17.159	-15.237	-1.5596	399.19	-8.1761e-002	0.71861	36.612	39.129	1.9824e-002	
529	1	0.22939	-13.411	-14.39	-1.5584	397.85	-8.1736e-002	0.71973	29.589	37.982	2.1149e-002	
530	1	0.22985	-12.679	-13.487	-1.5573	396.66	-8.1705e-002	0.72085	38.873	37.676	2.2475e-002	
531	1	0.23031	-11.987	-12.729	-1.5561	395.5	-8.1665e-002	0.72197	41.836	37.589	2.3803e-002	
532	1	0.23077	-11.843	-12.214	-1.5549	394.36	-8.1615e-002	0.72309	39.675	37.004	2.5134e-002	
533	1	0.23124	-11.696	-11.936	-1.5537	393.23	-8.1557e-002	0.72422	37.59	35.552	2.647e-002	
534	1	0.23171	-11.576	-11.818	-1.5525	392.1	-8.149e-002	0.72536	35.911	33.313	2.7812e-002	
535	1	0.23218	-13.088	-11.751	-1.5513	390.94	-8.1415e-002	0.7265	21.646	30.651	2.916e-002	
536	1	0.23266	-11.529	-11.647	-1.5501	389.74	-8.1334e-002	0.72764	32.476	27.88	3.0515e-002	
537	1	0.23314	-12.254	-11.493	-1.5489	388.55	-8.1245e-002	0.72879	26.347	25.095	3.1876e-002	
538	1	0.23362	-11.164	-11.345	-1.5477	387.42	-8.1149e-002	0.72994	30.435	22.463	3.3242e-002	
539	1	0.23411	-9.8748	-11.295	-1.5465	386.31	-8.1047e-002	0.7311	-7.2128	20.36	3.4614e-002	
540	1	0.23459	-11.617	-11.397	-1.5453	385.08	-8.094e-002	0.73225	29.848	18.748	3.5992e-002	
541	1	0.23508	-11.881	-11.632	-1.5441	383.83	-8.0824e-002	0.73341	38.636	16.928	3.7372e-002	
542	1	0.23557	-10.337	-11.929	-1.5429	382.72	-8.0697e-002	0.73457	9.423	14.658	3.8753e-002	
543	1	0.23606	-14.849	-12.19	-1.5416	381.45	-8.0568e-002	0.73573	-1.3619	12.814	4.0133e-002	
544	1	0.23655	-11.633	-12.334	-1.5404	380.08	-8.0438e-002	0.73688	11.863	12.364	4.1517e-002	
545	1	0.23704	-12.24	-12.346	-1.5392	378.93	-8.0306e-002	0.73803	5.5746	13.339	4.2903e-002	
546	1	0.23753	-11.095	-12.247	-1.538	377.67	-8.0171e-002	0.73918	20.042	14.862	4.4289e-002	
547	1	0.23803				376.48						
548	1	0.23803	-14.586	-12.027	-1.5368		-8.0032e-002	0.74032	25.895	15.738	4.5675e-002	
549	1	0.23852	-10.761	-11.69	-1.5356	375.29	-7.9888e-002	0.74146	15.742	15.179	4.706e-002	
550	1	0.23901	-11.244	-11.309	-1.5344	374.16	-7.9741e-002	0.74259	9.2568	13.118	4.8444e-002	
551	1	0.2395	-10.57	-10.984	-1.5332	373.02	-7.9592e-002	0.74373	10.388	9.8298	4.9829e-002	
552	1	0.23999	-10.254	-10.779	-1.532	371.9	-7.944e-002	0.74486	7.2015	5.5213	5.1214e-002	
553	1	0.24048	-10.685	-10.699	-1.5308	370.78	-7.9286e-002	0.74598	7.4061	0.42138	5.2601e-002	
554	1	0.24097	-10.384	-10.698	-1.5296	369.65	-7.9131e-002	0.74711	-1.7256	-4.847	5.399e-002	
555	1	0.24147	-11.48	-10.698	-1.5284	368.47	-7.8976e-002	0.74824	-23.773	-9.1908	5.5382e-002	
556	1	0.24196	-10.977	-10.632	-1.5272	367.17	-7.8826e-002	0.74936	-13.982	-11.64	5.6778e-002	
557	1	0.24246	-10.695	-10.482	-1.5261	365.94	-7.8679e-002	0.75048	-13.742	-12.014	5.8177e-002	
558	1	0.24295	-10.188	-10.287	-1.5249	364.75	-7.8536e-002	0.75159	-8.5039	-10.87	5.9579e-002	
559	1	0.24344	-10.279	-10.118	-1.5237	363.61	-7.8395e-002	0.75271	-9.7398	-9.0187	6.0984e-002	
560	1	0.24394	-9.5383	-10.051	-1.5225	362.46	-7.8255e-002	0.75381	-3.2032	-7.2126	6.239e-002	
561	1	0.24443	-9.4964	-10.148	-1.5213	361.36	-7.8117e-002	0.75492	-8.6268	-6.0342	6.3798e-002	
562	1	0.24493	-10.658	-10.416	-1.5201	360.23	-7.7979e-002	0.75602	1.8326	-5.8584	6.5207e-002	
563	1	0.24542	-10.309	-10.813	-1.519	359.08	-7.7843e-002	0.75713	-6.4796	-6.7527	6.6619e-002	
564	1	0.24592	-11.043	-11.257	-1.5178	357.87	-7.7707e-002	0.75823	-7.6144	-8.3688	6.8033e-002	
565	1	0.24642	-12.337	-11.637	-1.5166	356.62	-7.7573e-002	0.75932	-13.765	-10.068	6.945e-002	
566	1	0.24691	-12.116	-11.842	-1.5154	355.32	-7.7443e-002	0.76042	-11.374	-11.227	7.087e-002	
567	1	0.24741	-12.415	-11.807	-1.5143	354.03	-7.7316e-002	0.76151	-16.073	-11.464	7.2292e-002	
568	1	0.24791	-11.837	-11.536	-1.5131	352.76	-7.7192e-002	0.76259	-10.184	-10.725	7.3716e-002	
569	1	0.2484	-10.51	-11.094	-1.512	351.55	-7.7071e-002	0.76367	-11.64	-9.2741	7.5142e-002	
570	1	0.2489	-10.694	-10.568	-1.5108	350.4	-7.6953e-002	0.76475	-0.42453	-7.5554	7.6571e-002	
571	1	0.2494	-10.029	-10.034	-1.5096	349.27	-7.6836e-002	0.76582	-9.6391	-5.9295	7.7999e-002	
572	1	0.24989	-9.6058	-9.5566	-1.5085	348.16	-7.672e-002	0.76689	-4.5682	-4.5673	7.943e-002	
573	1	0.25										
574	N/A	0.25002	-9.5389	-9.2024	-1.5082	347.89	-7.6691e-002	0.76716	-3.8661	-3.6036	7.9788e-002	
